url_a,url_b,country,cluster,title_similarity,h1_similarity,slug_similarity,formula_similarity,input_similarity,query_overlap,recommended_action,reason
https://hacecuentas.com/pt/cobaia-vitamina-c-dosagem-diaria,https://hacecuentas.com/pt/furao-dieta-proteina-animal,PT,pets_non_medical,0.14,0.14,0.00,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/pt/combinacoes-n-tomados-k-cnk,https://hacecuentas.com/pt/permutacoes-n-escolhidos-k,PT,mathematics,0.56,0.20,0.29,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/pt/conversao-torque-nm-lb-ft-kgm,https://hacecuentas.com/pt/pressao-pneu-psi-bar-auto,PT,automotive,0.00,0.08,0.00,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/pt/ipva-minas-gerais-4-porcento-autos,https://hacecuentas.com/pt/ipva-rio-de-janeiro-4-porcento-autos,PT,automotive,0.33,0.13,0.50,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/pt-pt/calculadora-subsidio-ferias-portugal,https://hacecuentas.com/pt-pt/calculadora-subsidio-natal-portugal,PT,salary,0.67,0.63,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/pt/conversao-temperaturas-forno-gas-eletrico,https://hacecuentas.com/pt/tempos-cozimento-verduras-vapor-cozido,PT,food,0.13,0.06,0.00,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-comida-gato-diaria-gramos,https://hacecuentas.com/calculadora-comida-perro-diaria-gramos,AR,food,0.36,0.78,0.60,0.80,1.00,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
https://hacecuentas.com/calculadora-volumen-cilindro-radio-altura,https://hacecuentas.com/calculadora-volumen-cono-radio-altura,AR,mathematics,0.60,0.33,0.60,0.80,1.00,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
https://hacecuentas.com/en/1rm-calculator,https://hacecuentas.com/en/one-rep-max-calculator,EN,sports_non_medical,0.88,1.00,0.20,0.80,1.00,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
https://hacecuentas.com/en/cone-volume-radius-height,https://hacecuentas.com/en/cylinder-volume-radius-height,EN,mathematics,0.30,0.56,0.60,0.80,1.00,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
https://hacecuentas.com/pt/fator-r-simples-nacional-anexo-iii-vs-v,https://hacecuentas.com/pt/simples-nacional-anexo-v-profissional-liberal,PT,taxes,0.64,0.64,0.40,0.80,1.00,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
https://hacecuentas.com/calculadora-conversor-talles-calzado-us-ar-eu,https://hacecuentas.com/calculadora-conversor-talles-ropa-us-ar-eu,AR,utilities,0.40,0.71,0.71,0.67,0.67,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
https://hacecuentas.com/pt/aposentadoria-inss-transicao-pedagio-100,https://hacecuentas.com/pt/aposentadoria-inss-transicao-pedagio-50,PT,savings,0.67,0.75,0.67,0.60,0.75,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
https://hacecuentas.com/calculadora-vacunas-perro-calendario-cachorro,https://hacecuentas.com/calculadora-vacunas-perro-calendario,AR,pets_non_medical,0.43,0.29,0.75,0.53,0.67,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
https://hacecuentas.com/pt/simples-nacional-anexo-i-comercio,https://hacecuentas.com/pt/simples-nacional-anexo-iii-servicos,PT,taxes,0.64,0.54,0.43,0.53,0.67,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
https://hacecuentas.com/pt/aposentadoria-inss-idade-65-mulher-62-homem,https://hacecuentas.com/pt/aposentadoria-inss-professor-redutor-5-anos,PT,savings,0.60,0.09,0.18,0.48,0.60,DATA_MISSING,KEEP_SEPARATE,títulos parecidos pero fórmula/inputs distintos
